LogType,Timestamp,Key,Value
INFO,2025-10-31T22:11:01.006,InputGrab,GameObject
INFO,2025-10-31T22:11:01.690,InputGrabBreak,GameObject
INFO,2025-10-31T22:11:07.674,StageBegin,미국 : 자유의 여신상
INFO,2025-10-31T22:11:07.675,InputGrab,root
WARNING,2025-10-31T22:11:07.686,MissingReference,[ClearManager] StageGoalUI가 할당되지 않았습니다. Inspector에서 할당해주세요.
INFO,2025-10-31T22:11:09.513,CameraRotate,"(8.00,26.50)"
INFO,2025-10-31T22:11:10.585,CameraRotate,"(5.75,23.50)"
INFO,2025-10-31T22:11:12.345,InputGrab,Bomb (1)
INFO,2025-10-31T22:11:12.734,InputGrabBreak,Bomb (1)
INFO,2025-10-31T22:11:13.394,InputGrab,Bomb (2)
INFO,2025-10-31T22:11:13.540,InputGrabBreak,Bomb (2)
INFO,2025-10-31T22:11:14.401,InputGrab,Bomb (2)
INFO,2025-10-31T22:11:14.569,InputGrabBreak,Bomb (2)
INFO,2025-10-31T22:11:15.631,InputGrab,Bomb (1)
INFO,2025-10-31T22:11:16.682,InputGrabBreak,Bomb (1)
INFO,2025-10-31T22:11:17.690,InputGrab,Bomb
INFO,2025-10-31T22:11:18.163,InputPushPull,Bomb
INFO,2025-10-31T22:11:18.198,InputPushPull,Bomb
INFO,2025-10-31T22:11:18.228,InputPushPull,Bomb
INFO,2025-10-31T22:11:18.242,InputPushPull,Bomb
INFO,2025-10-31T22:11:18.257,InputPushPull,Bomb
INFO,2025-10-31T22:11:18.268,InputPushPull,Bomb
INFO,2025-10-31T22:11:18.284,InputPushPull,Bomb
INFO,2025-10-31T22:11:18.325,InputPushPull,Bomb
INFO,2025-10-31T22:11:19.278,InputGrabBreak,Bomb
INFO,2025-10-31T22:11:20.192,InputGrab,Bomb
INFO,2025-10-31T22:11:20.520,InputGrabBreak,Bomb
INFO,2025-10-31T22:11:21.619,InputGrab,Bomb (2)
INFO,2025-10-31T22:11:21.740,InputGrabBreak,Bomb (2)
INFO,2025-10-31T22:11:22.698,InputGrab,Bomb (2)
INFO,2025-10-31T22:11:23.464,InputGrabBreak,Bomb (2)
INFO,2025-10-31T22:11:24.227,InputGrab,Bomb (1)
INFO,2025-10-31T22:11:24.604,InputGrabBreak,Bomb (1)
INFO,2025-10-31T22:11:25.333,InputGrab,Bomb (1)
INFO,2025-10-31T22:11:25.655,InputGrabBreak,Bomb (1)
INFO,2025-10-31T22:11:26.342,InputGrab,Bomb (2)
INFO,2025-10-31T22:11:26.541,InputGrabBreak,Bomb (2)
INFO,2025-10-31T22:11:27.935,CameraRotate,"(12.75,-71.50)"
INFO,2025-10-31T22:11:28.333,CameraZoom,-1.000
INFO,2025-10-31T22:11:28.350,CameraZoom,-1.000
INFO,2025-10-31T22:11:28.361,CameraZoom,-1.000
INFO,2025-10-31T22:11:28.371,CameraZoom,-1.000
INFO,2025-10-31T22:11:28.384,CameraZoom,-1.000
INFO,2025-10-31T22:11:28.396,CameraZoom,-1.000
INFO,2025-10-31T22:11:29.144,InputGrab,Bomb (1)
INFO,2025-10-31T22:11:29.464,InputPushPull,Bomb (1)
INFO,2025-10-31T22:11:29.483,InputPushPull,Bomb (1)
INFO,2025-10-31T22:11:29.504,InputPushPull,Bomb (1)
INFO,2025-10-31T22:11:29.518,InputPushPull,Bomb (1)
INFO,2025-10-31T22:11:29.528,InputPushPull,Bomb (1)
INFO,2025-10-31T22:11:29.539,InputPushPull,Bomb (1)
INFO,2025-10-31T22:11:29.550,InputPushPull,Bomb (1)
INFO,2025-10-31T22:11:29.988,InputGrabBreak,Bomb (1)
INFO,2025-10-31T22:11:31.627,InputGrab,Movable (5)
INFO,2025-10-31T22:11:32.041,InputPushPull,Movable (5)
INFO,2025-10-31T22:11:32.098,InputPushPull,Movable (5)
INFO,2025-10-31T22:11:32.177,InputPushPull,Movable (5)
INFO,2025-10-31T22:11:32.221,InputGrabBreak,Movable (5)
INFO,2025-10-31T22:11:33.403,InputGrab,Bomb
INFO,2025-10-31T22:11:33.821,InputPushPull,Bomb
INFO,2025-10-31T22:11:33.840,InputGrabBreak,Bomb
INFO,2025-10-31T22:11:34.946,InputGrab,Bomb
INFO,2025-10-31T22:11:35.189,InputGrabBreak,Bomb
INFO,2025-10-31T22:11:36.116,InputGrab,Bomb
INFO,2025-10-31T22:11:36.119,InputGrabBreak,Bomb
INFO,2025-10-31T22:11:37.494,CameraRotate,"(-19.50,22.50)"
WARNING,2025-10-31T22:11:37.760,MissingManager,[ClearManager] GameManager가 없어 GameClear 로깅 실패
INFO,2025-10-31T22:11:40.844,StageStar,3
INFO,2025-10-31T22:11:40.844,StageClear,미국 : 자유의 여신상
INFO,2025-10-31T22:11:41.054,CameraRotate,"(-46.00,14.50)"
INFO,2025-10-31T22:11:42.178,InputGrab,Movable
INFO,2025-10-31T22:11:42.267,InputGrabBreak,Movable
INFO,2025-10-31T22:11:43.073,StageBegin,공구상자
INFO,2025-10-31T22:11:43.074,InputGrab,root
WARNING,2025-10-31T22:11:44.013,OrbitOrthoProxy,Orthographic 카메라가 아닙니다. 이 Proxy는 동작하지 않습니다.
INFO,2025-10-31T22:11:45.020,InputGrab,BombNail
INFO,2025-10-31T22:11:45.265,InputGrabBreak,BombNail
INFO,2025-10-31T22:11:47.878,InputGrab,BombNail
INFO,2025-10-31T22:11:49.708,InputGrabBreak,BombNail
INFO,2025-10-31T22:11:50.962,StageRetry,공구상자
WARNING,2025-10-31T22:11:51.861,OrbitOrthoProxy,Orthographic 카메라가 아닙니다. 이 Proxy는 동작하지 않습니다.
INFO,2025-10-31T22:12:00.098,StageRetry,공구상자
WARNING,2025-10-31T22:12:01.027,OrbitOrthoProxy,Orthographic 카메라가 아닙니다. 이 Proxy는 동작하지 않습니다.
INFO,2025-10-31T22:12:01.928,InputGrab,BombNail
INFO,2025-10-31T22:12:02.245,InputGrabBreak,BombNail
INFO,2025-10-31T22:12:02.881,InputGrab,Nails:30
INFO,2025-10-31T22:12:03.125,InputGrabBreak,Nails:30
INFO,2025-10-31T22:12:03.657,InputGrab,Nails:50
INFO,2025-10-31T22:12:03.841,InputGrabBreak,Nails:50
INFO,2025-10-31T22:12:05.853,InputGrab,BombNail
INFO,2025-10-31T22:12:08.662,InputGrabBreak,BombNail
INFO,2025-10-31T22:12:10.575,InputGrab,Nails:19
INFO,2025-10-31T22:12:10.981,InputGrabBreak,Nails:19
INFO,2025-10-31T22:12:11.497,InputGrab,BombNail
INFO,2025-10-31T22:12:11.735,InputGrabBreak,BombNail
INFO,2025-10-31T22:12:13.370,InputGrab,BombNail
INFO,2025-10-31T22:12:13.598,InputGrabBreak,BombNail
INFO,2025-10-31T22:12:14.500,InputGrab,Nails:102
INFO,2025-10-31T22:12:14.760,InputGrabBreak,Nails:102
WARNING,2025-10-31T22:12:15.496,MissingManager,[ClearManager] GameManager가 없어 GameClear 로깅 실패
INFO,2025-10-31T22:12:16.483,InputGrab,Nails:48
INFO,2025-10-31T22:12:16.898,InputGrabBreak,Nails:48
INFO,2025-10-31T22:12:17.831,InputGrab,Nails:4
INFO,2025-10-31T22:12:18.198,InputGrabBreak,Nails:4
INFO,2025-10-31T22:12:18.594,StageStar,0
INFO,2025-10-31T22:12:18.594,StageClear,공구상자
INFO,2025-10-31T22:12:24.738,StageBegin,카드지갑
INFO,2025-10-31T22:12:24.739,InputGrab,root
WARNING,2025-10-31T22:12:24.756,OrbitOrthoProxy,Orthographic 카메라가 아닙니다. 이 Proxy는 동작하지 않습니다.
