LogType,Timestamp,Key,Value
INFO,2025-10-29T22:31:45.006,InputGrab,GameObject
INFO,2025-10-29T22:31:45.207,InputGrabBreak,GameObject
INFO,2025-10-29T22:31:52.824,StageBegin,튜토리얼
INFO,2025-10-29T22:31:52.825,InputGrab,root
WARNING,2025-10-29T22:31:52.837,MissingReference,[ClearManager] StageGoalUI가 할당되지 않았습니다. Inspector에서 할당해주세요.
INFO,2025-10-29T22:31:55.335,CameraRotate,"(-186.13,38.90)"
INFO,2025-10-29T22:31:55.644,InputGrab,Bomb
INFO,2025-10-29T22:31:55.766,InputGrabBreak,Bomb
INFO,2025-10-29T22:31:56.740,InputGrab,Bomb
INFO,2025-10-29T22:31:56.941,InputGrabBreak,Bomb
INFO,2025-10-29T22:31:58.306,CameraRotate,"(-31.37,-18.00)"
INFO,2025-10-29T22:31:58.892,CameraRotate,"(36.25,2.00)"
INFO,2025-10-29T22:31:59.427,CameraRotate,"(-3.37,0.00)"
INFO,2025-10-29T22:31:59.888,CameraRotate,"(34.25,6.50)"
INFO,2025-10-29T22:32:02.315,CameraZoom,1.000
INFO,2025-10-29T22:32:02.329,CameraZoom,1.000
INFO,2025-10-29T22:32:02.343,CameraRotate,"(-60.67,17.68)"
INFO,2025-10-29T22:32:02.347,CameraZoom,1.000
INFO,2025-10-29T22:32:02.372,CameraZoom,1.000
INFO,2025-10-29T22:32:02.585,CameraZoom,1.000
INFO,2025-10-29T22:32:02.600,CameraZoom,1.000
INFO,2025-10-29T22:32:02.608,CameraZoom,1.000
INFO,2025-10-29T22:32:02.617,CameraZoom,1.000
INFO,2025-10-29T22:32:02.626,CameraZoom,1.000
INFO,2025-10-29T22:32:02.644,CameraZoom,1.000
INFO,2025-10-29T22:32:02.832,CameraZoom,1.000
INFO,2025-10-29T22:32:02.850,CameraZoom,1.000
INFO,2025-10-29T22:32:02.857,CameraZoom,1.000
INFO,2025-10-29T22:32:02.867,CameraZoom,1.000
INFO,2025-10-29T22:32:02.873,CameraZoom,1.000
INFO,2025-10-29T22:32:02.886,CameraZoom,1.000
INFO,2025-10-29T22:32:03.289,CameraRotate,"(0.00,0.00)"
INFO,2025-10-29T22:32:03.300,CameraZoom,1.000
INFO,2025-10-29T22:32:03.451,CameraZoom,1.000
INFO,2025-10-29T22:32:03.465,CameraZoom,1.000
INFO,2025-10-29T22:32:03.486,CameraZoom,1.000
INFO,2025-10-29T22:32:03.696,CameraZoom,1.000
INFO,2025-10-29T22:32:03.705,CameraZoom,1.000
INFO,2025-10-29T22:32:03.709,CameraZoom,0.000
INFO,2025-10-29T22:32:03.717,CameraZoom,0.000
INFO,2025-10-29T22:32:03.721,CameraZoom,0.000
INFO,2025-10-29T22:32:03.732,CameraZoom,0.000
INFO,2025-10-29T22:32:04.298,CameraRotate,"(15.25,-24.50)"
INFO,2025-10-29T22:32:04.435,CameraZoom,0.000
INFO,2025-10-29T22:32:04.452,CameraZoom,0.000
INFO,2025-10-29T22:32:04.464,CameraZoom,0.000
INFO,2025-10-29T22:32:04.478,CameraZoom,0.000
INFO,2025-10-29T22:32:04.489,CameraZoom,0.000
INFO,2025-10-29T22:32:04.690,CameraZoom,0.000
INFO,2025-10-29T22:32:04.705,CameraZoom,0.000
INFO,2025-10-29T22:32:04.718,CameraZoom,0.000
INFO,2025-10-29T22:32:04.725,CameraZoom,0.000
INFO,2025-10-29T22:32:05.423,InputGrab,Bomb
INFO,2025-10-29T22:32:05.565,InputGrabBreak,Bomb
INFO,2025-10-29T22:32:06.124,CameraRotate,"(50.75,-3.68)"
INFO,2025-10-29T22:32:06.307,CameraZoom,-1.000
INFO,2025-10-29T22:32:06.320,CameraZoom,-1.000
INFO,2025-10-29T22:32:06.332,CameraZoom,-1.000
INFO,2025-10-29T22:32:06.348,CameraZoom,-1.000
INFO,2025-10-29T22:32:06.512,CameraZoom,-1.000
INFO,2025-10-29T22:32:06.528,CameraZoom,-1.000
INFO,2025-10-29T22:32:06.538,CameraZoom,-1.000
INFO,2025-10-29T22:32:06.554,CameraZoom,-1.000
INFO,2025-10-29T22:32:06.721,CameraZoom,-1.000
INFO,2025-10-29T22:32:06.728,CameraZoom,-1.000
INFO,2025-10-29T22:32:06.746,CameraZoom,-1.000
INFO,2025-10-29T22:32:06.759,CameraZoom,-1.000
INFO,2025-10-29T22:32:06.801,CameraZoom,-1.000
INFO,2025-10-29T22:32:06.909,CameraZoom,-1.000
INFO,2025-10-29T22:32:06.926,CameraZoom,-1.000
INFO,2025-10-29T22:32:06.935,CameraZoom,-1.000
INFO,2025-10-29T22:32:06.949,CameraZoom,-1.000
INFO,2025-10-29T22:32:06.975,CameraZoom,-1.000
INFO,2025-10-29T22:32:07.548,CameraZoom,-3.820
INFO,2025-10-29T22:32:08.106,CameraZoom,-6.180
INFO,2025-10-29T22:32:09.077,CameraZoom,0.000
INFO,2025-10-29T22:32:10.581,CameraRotate,"(36.00,-1.00)"
INFO,2025-10-29T22:32:10.954,CameraZoom,1.000
INFO,2025-10-29T22:32:10.972,CameraZoom,1.000
INFO,2025-10-29T22:32:10.999,CameraZoom,1.000
INFO,2025-10-29T22:32:11.075,CameraZoom,-1.000
INFO,2025-10-29T22:32:11.101,CameraZoom,-1.000
INFO,2025-10-29T22:32:11.116,CameraZoom,-1.000
INFO,2025-10-29T22:32:11.137,CameraZoom,0.000
