LogType,Timestamp,Key,Value
INFO,2025-10-29T22:33:20.084,InputGrab,GameObject
INFO,2025-10-29T22:33:20.929,InputGrabBreak,GameObject
INFO,2025-10-29T22:33:21.555,InputGrab,GameObject
INFO,2025-10-29T22:33:22.845,InputGrabBreak,GameObject
INFO,2025-10-29T22:33:24.011,InputGrab,Cube (1)
INFO,2025-10-29T22:33:24.206,InputGrabBreak,Cube (1)
INFO,2025-10-29T22:33:27.813,StageBegin,튜토리얼
INFO,2025-10-29T22:33:27.814,InputGrab,root
WARNING,2025-10-29T22:33:27.826,MissingReference,[ClearManager] StageGoalUI가 할당되지 않았습니다. Inspector에서 할당해주세요.
INFO,2025-10-29T22:33:29.383,CameraRotate,"(-62.75,6.00)"
INFO,2025-10-29T22:33:29.642,CameraRotate,"(-14.25,13.25)"
INFO,2025-10-29T22:33:29.829,CameraRotate,"(13.50,14.50)"
INFO,2025-10-29T22:33:30.234,CameraRotate,"(-81.50,20.25)"
INFO,2025-10-29T22:33:30.932,CameraRotate,"(-29.00,-25.00)"
INFO,2025-10-29T22:33:31.604,CameraRotate,"(-6.00,-21.00)"
INFO,2025-10-29T22:33:31.693,CameraRotate,"(0.25,-0.50)"
INFO,2025-10-29T22:33:33.957,CameraRotate,"(-0.75,0.75)"
INFO,2025-10-29T22:33:34.551,InputGrab,Bomb
INFO,2025-10-29T22:33:34.993,InputGrabBreak,Bomb
INFO,2025-10-29T22:33:35.678,InputGrab,Bomb
INFO,2025-10-29T22:33:35.831,InputGrabBreak,Bomb
INFO,2025-10-29T22:33:41.599,CameraRotate,"(-5.25,-1.50)"
INFO,2025-10-29T22:33:41.929,CameraRotate,"(9.25,-3.50)"
INFO,2025-10-29T22:33:42.632,CameraPanning,"(0.95,4.96)"
INFO,2025-10-29T22:33:42.880,CameraZoom,1.000
INFO,2025-10-29T22:33:45.852,CameraPanning,"(0.38,2.84)"
INFO,2025-10-29T22:33:46.796,CameraPanning,"(0.52,4.08)"
INFO,2025-10-29T22:33:47.830,CameraRotate,"(-1.50,17.00)"
INFO,2025-10-29T22:33:48.357,InputGrab,Bomb
INFO,2025-10-29T22:33:48.961,InputGrabBreak,Bomb
INFO,2025-10-29T22:33:49.442,InputGrab,Bomb
INFO,2025-10-29T22:33:49.737,InputPushPull,Bomb
INFO,2025-10-29T22:33:49.750,InputPushPull,Bomb
INFO,2025-10-29T22:33:49.763,InputPushPull,Bomb
INFO,2025-10-29T22:33:49.772,InputPushPull,Bomb
INFO,2025-10-29T22:33:49.782,InputPushPull,Bomb
INFO,2025-10-29T22:33:49.792,InputPushPull,Bomb
INFO,2025-10-29T22:33:50.060,InputPushPull,Bomb
INFO,2025-10-29T22:33:50.070,InputPushPull,Bomb
INFO,2025-10-29T22:33:50.080,InputPushPull,Bomb
INFO,2025-10-29T22:33:50.086,InputPushPull,Bomb
INFO,2025-10-29T22:33:50.097,InputPushPull,Bomb
INFO,2025-10-29T22:33:50.108,InputPushPull,Bomb
INFO,2025-10-29T22:33:50.318,InputPushPull,Bomb
INFO,2025-10-29T22:33:50.330,InputPushPull,Bomb
INFO,2025-10-29T22:33:50.337,InputPushPull,Bomb
INFO,2025-10-29T22:33:50.345,InputPushPull,Bomb
INFO,2025-10-29T22:33:50.353,InputPushPull,Bomb
INFO,2025-10-29T22:33:50.361,InputPushPull,Bomb
INFO,2025-10-29T22:33:50.558,InputGrabBreak,Bomb
INFO,2025-10-29T22:33:52.998,CameraRotate,"(5.00,-12.25)"
INFO,2025-10-29T22:33:56.021,CameraRotate,"(-4.25,-0.75)"
INFO,2025-10-29T22:33:56.535,InputGrab,Bomb
INFO,2025-10-29T22:33:57.333,InputGrabBreak,Bomb
INFO,2025-10-29T22:34:02.035,CameraZoom,1.000
INFO,2025-10-29T22:34:02.053,CameraZoom,1.000
INFO,2025-10-29T22:34:02.070,CameraZoom,1.000
INFO,2025-10-29T22:34:02.082,CameraZoom,1.000
INFO,2025-10-29T22:34:02.100,CameraZoom,1.000
INFO,2025-10-29T22:34:02.313,CameraZoom,1.000
INFO,2025-10-29T22:34:02.337,CameraZoom,1.000
