LogType,Timestamp,Key,Value
INFO,2025-10-29T22:07:44.205,InputGrab,GameObject
INFO,2025-10-29T22:07:44.688,InputGrabBreak,GameObject
INFO,2025-10-29T22:07:55.328,InputGrab,NextStage2
INFO,2025-10-29T22:07:55.524,InputGrabBreak,NextStage2
INFO,2025-10-29T22:08:00.246,InputGrab,NextStage0
INFO,2025-10-29T22:08:00.428,InputGrabBreak,NextStage0
INFO,2025-10-29T22:08:00.764,InputGrab,NextStage1
INFO,2025-10-29T22:08:00.995,InputGrabBreak,NextStage1
INFO,2025-10-29T22:08:02.292,InputGrab,NextStage6
INFO,2025-10-29T22:08:02.514,InputGrabBreak,NextStage6
INFO,2025-10-29T22:08:02.868,InputGrab,NextStage6
INFO,2025-10-29T22:08:03.118,InputGrabBreak,NextStage6
INFO,2025-10-29T22:08:03.482,InputGrab,NextStage8
INFO,2025-10-29T22:08:03.703,InputGrabBreak,NextStage8
INFO,2025-10-29T22:08:04.072,InputGrab,NextStage9
INFO,2025-10-29T22:08:04.403,InputGrabBreak,NextStage9
INFO,2025-10-29T22:08:05.798,StageBegin,튜토리얼
INFO,2025-10-29T22:08:05.799,InputGrab,root
WARNING,2025-10-29T22:08:05.813,MissingReference,[ClearManager] StageGoalUI가 할당되지 않았습니다. Inspector에서 할당해주세요.
INFO,2025-10-29T22:08:07.287,CameraRotate,"(0.00,5.91)"
INFO,2025-10-29T22:08:07.453,CameraRotate,"(0.00,8.61)"
INFO,2025-10-29T22:08:07.595,CameraRotate,"(11.17,0.00)"
INFO,2025-10-29T22:08:07.906,CameraRotate,"(0.00,-19.52)"
INFO,2025-10-29T22:08:08.027,CameraRotate,"(-6.95,0.00)"
INFO,2025-10-29T22:08:08.349,CameraRotate,"(0.00,16.30)"
INFO,2025-10-29T22:08:08.597,CameraRotate,"(0.00,-10.37)"
INFO,2025-10-29T22:08:08.976,CameraRotate,"(0.00,19.83)"
INFO,2025-10-29T22:08:09.471,CameraRotate,"(0.00,-17.61)"
INFO,2025-10-29T22:08:10.077,CameraRotate,"(0.00,36.18)"
INFO,2025-10-29T22:08:10.472,CameraRotate,"(0.00,-12.05)"
INFO,2025-10-29T22:08:10.877,CameraRotate,"(18.51,19.28)"
INFO,2025-10-29T22:08:14.945,CameraRotate,"(0.00,-25.20)"
INFO,2025-10-29T22:08:15.261,CameraRotate,"(0.00,13.15)"
INFO,2025-10-29T22:08:16.205,CameraRotate,"(0.00,12.08)"
INFO,2025-10-29T22:08:16.741,CameraRotate,"(0.00,-29.78)"
INFO,2025-10-29T22:08:17.237,CameraRotate,"(0.00,19.31)"
INFO,2025-10-29T22:08:17.612,CameraRotate,"(0.00,-12.10)"
INFO,2025-10-29T22:08:17.876,CameraRotate,"(0.00,11.59)"
INFO,2025-10-29T22:08:18.184,CameraRotate,"(-10.39,0.00)"
INFO,2025-10-29T22:08:18.632,CameraRotate,"(19.33,11.48)"
INFO,2025-10-29T22:08:19.560,CameraRotate,"(0.00,-35.94)"
INFO,2025-10-29T22:08:20.543,CameraRotate,"(-42.00,0.00)"
INFO,2025-10-29T22:08:20.932,CameraRotate,"(-21.72,0.00)"
INFO,2025-10-29T22:08:21.417,CameraRotate,"(24.90,0.00)"
INFO,2025-10-29T22:08:23.670,CameraRotate,"(-176.72,0.00)"
INFO,2025-10-29T22:08:25.287,InputGrab,Bomb
INFO,2025-10-29T22:08:25.575,InputGrabBreak,Bomb
INFO,2025-10-29T22:08:31.279,CameraZoom,1.000
INFO,2025-10-29T22:08:31.299,CameraZoom,1.000
INFO,2025-10-29T22:08:31.318,CameraZoom,1.000
INFO,2025-10-29T22:08:31.328,CameraZoom,1.000
INFO,2025-10-29T22:08:31.340,CameraZoom,1.000
INFO,2025-10-29T22:08:31.351,CameraZoom,1.000
INFO,2025-10-29T22:08:31.382,CameraZoom,1.000
INFO,2025-10-29T22:08:31.583,CameraZoom,1.000
INFO,2025-10-29T22:08:31.604,CameraZoom,1.000
INFO,2025-10-29T22:08:31.619,CameraZoom,1.000
INFO,2025-10-29T22:08:31.640,CameraZoom,1.000
INFO,2025-10-29T22:08:31.655,CameraZoom,1.000
INFO,2025-10-29T22:08:31.676,CameraZoom,1.000
INFO,2025-10-29T22:08:32.357,CameraZoom,-1.000
INFO,2025-10-29T22:08:32.392,CameraZoom,-1.000
INFO,2025-10-29T22:08:32.416,CameraZoom,-1.000
INFO,2025-10-29T22:08:32.445,CameraZoom,-1.000
INFO,2025-10-29T22:08:32.462,CameraZoom,-1.000
INFO,2025-10-29T22:08:32.494,CameraZoom,-1.000
INFO,2025-10-29T22:08:32.696,CameraZoom,-1.000
INFO,2025-10-29T22:08:32.709,CameraZoom,-1.000
INFO,2025-10-29T22:08:32.720,CameraZoom,-1.000
INFO,2025-10-29T22:08:32.729,CameraZoom,-1.000
INFO,2025-10-29T22:08:32.739,CameraZoom,-1.000
INFO,2025-10-29T22:08:32.759,CameraZoom,-1.000
