LogType,Timestamp,Key,Value
INFO,2025-10-30T22:00:39.563,InputGrab,GameObject
INFO,2025-10-30T22:00:39.903,InputGrabBreak,GameObject
INFO,2025-10-30T22:00:45.906,StageBegin,튜토리얼
INFO,2025-10-30T22:00:45.908,InputGrab,root
WARNING,2025-10-30T22:00:45.929,MissingReference,[ClearManager] StageGoalUI가 할당되지 않았습니다. Inspector에서 할당해주세요.
INFO,2025-10-30T22:00:49.626,CameraRotate,"(-69.75,4.50)"
INFO,2025-10-30T22:00:51.080,CameraRotate,"(-96.88,4.00)"
INFO,2025-10-30T22:00:51.827,CameraRotate,"(-13.84,0.00)"
INFO,2025-10-30T22:00:54.991,InputGrab,Bomb
INFO,2025-10-30T22:00:55.819,InputGrabBreak,Bomb
INFO,2025-10-30T22:00:56.794,CameraRotate,"(-24.15,0.00)"
INFO,2025-10-30T22:00:57.291,CameraRotate,"(22.85,0.00)"
INFO,2025-10-30T22:00:58.389,CameraRotate,"(16.25,0.00)"
INFO,2025-10-30T22:01:01.396,CameraRotate,"(-26.68,0.00)"
INFO,2025-10-30T22:01:01.856,CameraRotate,"(2.50,-1.00)"
INFO,2025-10-30T22:01:02.737,CameraPanning,"(-0.30,2.75)"
INFO,2025-10-30T22:01:03.357,CameraPanning,"(-0.52,4.10)"
INFO,2025-10-30T22:01:03.817,CameraPanning,"(-0.47,3.12)"
INFO,2025-10-30T22:01:04.430,CameraPanning,"(-0.02,0.97)"
INFO,2025-10-30T22:01:04.785,CameraZoom,1.000
INFO,2025-10-30T22:01:04.806,CameraZoom,1.000
INFO,2025-10-30T22:01:04.852,CameraZoom,1.000
INFO,2025-10-30T22:01:05.203,CameraZoom,1.000
INFO,2025-10-30T22:01:05.256,CameraZoom,1.000
INFO,2025-10-30T22:01:05.965,CameraPanning,"(0.11,2.25)"
INFO,2025-10-30T22:01:06.605,InputGrab,Bomb
INFO,2025-10-30T22:01:06.815,InputGrabBreak,Bomb
INFO,2025-10-30T22:01:07.258,InputGrab,Bomb
INFO,2025-10-30T22:01:07.625,InputGrabBreak,Bomb
INFO,2025-10-30T22:01:08.195,InputGrab,Bomb
INFO,2025-10-30T22:01:08.624,InputPushPull,Bomb
INFO,2025-10-30T22:01:08.653,InputPushPull,Bomb
INFO,2025-10-30T22:01:08.669,InputPushPull,Bomb
INFO,2025-10-30T22:01:08.698,InputPushPull,Bomb
INFO,2025-10-30T22:01:09.021,InputPushPull,Bomb
INFO,2025-10-30T22:01:09.053,InputPushPull,Bomb
INFO,2025-10-30T22:01:09.076,InputPushPull,Bomb
INFO,2025-10-30T22:01:09.110,InputPushPull,Bomb
INFO,2025-10-30T22:01:09.436,InputPushPull,Bomb
INFO,2025-10-30T22:01:09.455,InputPushPull,Bomb
INFO,2025-10-30T22:01:09.471,InputPushPull,Bomb
INFO,2025-10-30T22:01:09.484,InputPushPull,Bomb
INFO,2025-10-30T22:01:09.668,InputGrabBreak,Bomb
INFO,2025-10-30T22:01:10.502,CameraRotate,"(-30.55,0.00)"
INFO,2025-10-30T22:01:11.476,CameraRotate,"(63.56,0.00)"
INFO,2025-10-30T22:01:12.094,CameraRotate,"(-35.93,0.00)"
INFO,2025-10-30T22:01:15.503,CameraPanning,"(-1.16,2.38)"
INFO,2025-10-30T22:01:15.791,CameraZoom,1.000
INFO,2025-10-30T22:01:15.804,CameraZoom,1.000
INFO,2025-10-30T22:01:15.829,CameraZoom,1.000
INFO,2025-10-30T22:01:15.849,CameraZoom,1.000
INFO,2025-10-30T22:01:16.958,CameraPanning,"(1.24,-0.74)"
INFO,2025-10-30T22:01:18.403,InputGrab,cube
INFO,2025-10-30T22:01:19.046,InputGrabBreak,cube
INFO,2025-10-30T22:01:20.176,InputGrab,cube
INFO,2025-10-30T22:01:20.498,InputGrabBreak,cube
INFO,2025-10-30T22:01:21.701,InputGrab,Bomb
INFO,2025-10-30T22:01:21.946,InputGrabBreak,Bomb
INFO,2025-10-30T22:01:27.603,CameraPanning,"(0.31,-0.68)"
INFO,2025-10-30T22:01:27.704,CameraZoom,1.000
INFO,2025-10-30T22:01:27.733,CameraZoom,1.000
INFO,2025-10-30T22:01:27.764,CameraZoom,1.000
INFO,2025-10-30T22:01:27.798,CameraZoom,1.000
INFO,2025-10-30T22:01:28.073,CameraZoom,1.000
INFO,2025-10-30T22:01:28.100,CameraZoom,1.000
INFO,2025-10-30T22:01:28.737,CameraPanning,"(-1.85,4.13)"
INFO,2025-10-30T22:01:28.992,InputGrab,Bomb (4)
INFO,2025-10-30T22:01:29.400,InputGrabBreak,Bomb (4)
INFO,2025-10-30T22:01:30.513,CameraZoom,1.000
INFO,2025-10-30T22:01:30.542,CameraZoom,1.000
INFO,2025-10-30T22:01:30.563,CameraZoom,1.000
INFO,2025-10-30T22:01:30.601,CameraZoom,1.000
INFO,2025-10-30T22:01:31.502,CameraRotate,"(5.75,55.90)"
INFO,2025-10-30T22:01:32.018,InputGrab,Bomb (2)
INFO,2025-10-30T22:01:32.906,InputGrabBreak,Bomb (2)
INFO,2025-10-30T22:01:33.733,InputGrab,Bomb (2)
INFO,2025-10-30T22:01:34.127,InputGrabBreak,Bomb (2)
INFO,2025-10-30T22:01:35.487,InputGrab,Bomb (2)
INFO,2025-10-30T22:01:35.985,InputPushPull,Bomb (2)
INFO,2025-10-30T22:01:36.006,InputPushPull,Bomb (2)
INFO,2025-10-30T22:01:36.011,InputPushPull,Bomb (2)
INFO,2025-10-30T22:01:36.036,InputPushPull,Bomb (2)
INFO,2025-10-30T22:01:36.053,InputPushPull,Bomb (2)
INFO,2025-10-30T22:01:36.431,InputPushPull,Bomb (2)
INFO,2025-10-30T22:01:36.464,InputPushPull,Bomb (2)
INFO,2025-10-30T22:01:36.478,InputPushPull,Bomb (2)
INFO,2025-10-30T22:01:36.482,InputPushPull,Bomb (2)
INFO,2025-10-30T22:01:36.496,InputPushPull,Bomb (2)
INFO,2025-10-30T22:01:37.002,InputGrabBreak,Bomb (2)
WARNING,2025-10-30T22:01:41.096,MissingManager,[ClearManager] GameManager가 없어 GameClear 로깅 실패
INFO,2025-10-30T22:01:43.016,CameraRotate,"(0.50,-32.25)"
INFO,2025-10-30T22:01:43.319,CameraZoom,1.000
INFO,2025-10-30T22:01:43.649,CameraZoom,1.000
INFO,2025-10-30T22:01:43.680,CameraZoom,1.000
INFO,2025-10-30T22:01:44.200,StageStar,2
INFO,2025-10-30T22:01:44.200,StageClear,튜토리얼
INFO,2025-10-30T22:01:44.581,CameraRotate,"(-0.25,8.50)"
INFO,2025-10-30T22:01:46.390,CameraRotate,"(1.52,0.00)"
INFO,2025-10-30T22:01:46.390,CameraRotate,"(-0.93,0.00)"
INFO,2025-10-30T22:01:50.600,InputGrab,NextStage8
INFO,2025-10-30T22:01:50.710,InputGrabBreak,NextStage8
INFO,2025-10-30T22:01:50.816,InputGrab,NextStage8
